chr	start	end	peakVal	strand	motif	sample_id	replicate	TF	genic
chrXII	922327	922328	1000	+	1	12052	rep1	nhp6a	True
chrXII	950277	950278	1000	+	1	12052	rep1	nhp6a	True
chrXII	710737	710738	678	+	1	12052	rep1	nhp6a	False
chrXII	147730	147731	1000	-	1	12052	rep1	nhp6a	False
chrXII	924731	924732	609	-	1	12052	rep1	nhp6a	False
chrXII	234680	234681	580	-	1	12052	rep1	nhp6a	False
chrXII	187465	187466	697	+	1	12052	rep1	nhp6a	False
chrXII	921575	921576	55	-	1	12052	rep1	nhp6a	True
chrVII	856864	856865	1000	-	1	12052	rep1	nhp6a	False
chrVII	371362	371363	1000	+	1	12052	rep1	nhp6a	False
chrVII	368558	368559	1000	+	1	12052	rep1	nhp6a	False
chrVII	438738	438739	1000	-	1	12052	rep1	nhp6a	False
chrVII	291803	291804	1000	+	1	12052	rep1	nhp6a	False
chrVII	905590	905591	1000	-	1	12052	rep1	nhp6a	True
chrVII	483553	483554	809	-	1	12052	rep1	nhp6a	True
chrVII	667926	667927	906	+	1	12052	rep1	nhp6a	False
chrVII	1000477	1000478	383	+	1	12052	rep1	nhp6a	False
chrVII	1011336	1011337	173	+	1	12052	rep1	nhp6a	False
chrXV	882304	882305	1000	+	1	12052	rep1	nhp6a	False
chrXV	109650	109651	1000	-	1	12052	rep1	nhp6a	True
chrXV	168216	168217	1000	+	1	12052	rep1	nhp6a	False
chrXV	109903	109904	1000	-	1	12052	rep1	nhp6a	False
chrXV	909012	909013	1000	+	1	12052	rep1	nhp6a	False
chrXV	253982	253983	1000	-	1	12052	rep1	nhp6a	False
chrXV	779910	779911	750	+	1	12052	rep1	nhp6a	True
chrXV	94677	94678	1000	+	1	12052	rep1	nhp6a	False
chrXV	639320	639321	1000	-	1	12052	rep1	nhp6a	False
chrXV	968270	968271	690	-	1	12052	rep1	nhp6a	True
chrXV	216481	216482	589	+	1	12052	rep1	nhp6a	False
chrXV	431829	431830	655	-	1	12052	rep1	nhp6a	False
chrXV	1025889	1025890	342	+	1	12052	rep1	nhp6a	False
chrXV	1010926	1010927	464	+	1	12052	rep1	nhp6a	False
chrXV	1004242	1004243	49	-	1	12052	rep1	nhp6a	False
chrIV	1013857	1013858	1000	+	1	12052	rep1	nhp6a	False
chrIV	539110	539111	1000	+	1	12052	rep1	nhp6a	False
chrIV	836181	836182	1000	-	1	12052	rep1	nhp6a	False
chrIV	125481	125482	1000	-	1	12052	rep1	nhp6a	False
chrIV	525206	525207	1000	-	1	12052	rep1	nhp6a	False
chrIV	1062960	1062961	1000	-	1	12052	rep1	nhp6a	False
chrIV	1116996	1116997	1000	+	1	12052	rep1	nhp6a	False
chrIV	600252	600253	1000	+	1	12052	rep1	nhp6a	False
chrIV	998530	998531	647	-	1	12052	rep1	nhp6a	False
chrIV	575972	575973	923	-	1	12052	rep1	nhp6a	False
chrIV	835956	835957	806	+	1	12052	rep1	nhp6a	False
chrIV	1289264	1289265	650	+	1	12052	rep1	nhp6a	False
chrIV	1451007	1451008	492	-	1	12052	rep1	nhp6a	False
chrIV	976670	976671	748	+	1	12052	rep1	nhp6a	False
chrIV	1429255	1429256	589	+	1	12052	rep1	nhp6a	True
chrIV	1278793	1278794	265	-	1	12052	rep1	nhp6a	False
chrIV	1087159	1087160	250	-	1	12052	rep1	nhp6a	False
chrIV	1259737	1259738	288	-	1	12052	rep1	nhp6a	False
chrIV	159412	159413	108	-	1	12052	rep1	nhp6a	False
chrV	85308	85309	1000	+	1	12052	rep1	nhp6a	True
chrV	214879	214880	1000	+	1	12052	rep1	nhp6a	False
chrV	242337	242338	1000	+	1	12052	rep1	nhp6a	False
chrV	322028	322029	1000	-	1	12052	rep1	nhp6a	False
chrV	69185	69186	1000	-	1	12052	rep1	nhp6a	True
chrV	270494	270495	1000	+	1	12052	rep1	nhp6a	False
chrV	522910	522911	1000	+	1	12052	rep1	nhp6a	False
chrV	110686	110687	954	+	1	12052	rep1	nhp6a	False
chrV	343252	343253	456	-	1	12052	rep1	nhp6a	False
chrXI	118435	118436	1000	+	1	12052	rep1	nhp6a	False
chrXI	382317	382318	1000	+	1	12052	rep1	nhp6a	True
chrXI	67920	67921	1000	+	1	12052	rep1	nhp6a	False
chrXI	614312	614313	645	+	1	12052	rep1	nhp6a	False
chrXI	362361	362362	352	+	1	12052	rep1	nhp6a	False
chrVIII	297064	297065	1000	+	1	12052	rep1	nhp6a	False
chrVIII	452431	452432	92	-	1	12052	rep1	nhp6a	True
chrVIII	25639	25640	528	+	1	12052	rep1	nhp6a	False
chrXIV	613286	613287	1000	+	1	12052	rep1	nhp6a	False
chrXIV	663988	663989	1000	+	1	12052	rep1	nhp6a	False
chrXIV	22789	22790	1000	-	1	12052	rep1	nhp6a	False
chrXIV	345647	345648	1000	+	1	12052	rep1	nhp6a	False
chrXIV	499438	499439	890	-	1	12052	rep1	nhp6a	True
chrXIV	90049	90050	787	+	1	12052	rep1	nhp6a	False
chrXIV	586985	586986	634	+	1	12052	rep1	nhp6a	False
chrXIV	169887	169888	79	+	1	12052	rep1	nhp6a	False
chrXIV	51802	51803	63	-	1	12052	rep1	nhp6a	False
chrXIII	553081	553082	1000	+	1	12052	rep1	nhp6a	False
chrXIII	91723	91724	1000	-	1	12052	rep1	nhp6a	False
chrXIII	302968	302969	1000	-	1	12052	rep1	nhp6a	False
chrXIII	733399	733400	1000	-	1	12052	rep1	nhp6a	True
chrXIII	465818	465819	1000	-	1	12052	rep1	nhp6a	False
chrXIII	798054	798055	1000	+	1	12052	rep1	nhp6a	False
chrXIII	296946	296947	365	+	1	12052	rep1	nhp6a	False
chrXIII	408427	408428	431	-	1	12052	rep1	nhp6a	True
chrXIII	26270	26271	55	-	1	12052	rep1	nhp6a	True
chrXVI	700267	700268	1000	+	1	12052	rep1	nhp6a	False
chrXVI	739896	739897	1000	-	1	12052	rep1	nhp6a	False
chrXVI	280121	280122	1000	+	1	12052	rep1	nhp6a	False
chrXVI	747151	747152	1000	+	1	12052	rep1	nhp6a	False
chrXVI	369658	369659	674	-	1	12052	rep1	nhp6a	False
chrXVI	121568	121569	632	+	1	12052	rep1	nhp6a	False
chrXVI	455270	455271	424	-	1	12052	rep1	nhp6a	False
chrXVI	114734	114735	236	-	1	12052	rep1	nhp6a	False
chrXVI	453663	453664	361	-	1	12052	rep1	nhp6a	True
chrXVI	135627	135628	124	-	1	12052	rep1	nhp6a	False
chrII	165265	165266	1000	+	1	12052	rep1	nhp6a	False
chrII	682064	682065	1000	+	1	12052	rep1	nhp6a	False
chrII	362716	362717	1000	-	1	12052	rep1	nhp6a	False
chrII	181501	181502	690	+	1	12052	rep1	nhp6a	False
chrII	107800	107801	475	-	1	12052	rep1	nhp6a	False
chrIII	178496	178497	1000	+	1	12052	rep1	nhp6a	False
chrIII	163669	163670	387	-	1	12052	rep1	nhp6a	True
chrI	48371	48372	734	+	1	12052	rep1	nhp6a	False
chrI	82107	82108	318	+	1	12052	rep1	nhp6a	False
chrI	68435	68436	606	+	1	12052	rep1	nhp6a	False
chrI	141853	141854	214	+	1	12052	rep1	nhp6a	False
chrVI	95639	95640	447	-	1	12052	rep1	nhp6a	False
chrVI	224033	224034	402	-	1	12052	rep1	nhp6a	False
chrVI	106695	106696	44	-	1	12052	rep1	nhp6a	True
chrXII	369450	369451	584	+	2	12052	rep1	nhp6a	False
chrXV	28020	28021	1000	-	2	12052	rep1	nhp6a	False
chrIV	1489117	1489118	201	+	2	12052	rep1	nhp6a	False
chrV	225570	225571	64	+	2	12052	rep1	nhp6a	False
chrVIII	104091	104092	748	-	2	12052	rep1	nhp6a	False
chrII	478783	478784	547	+	2	12052	rep1	nhp6a	True
chrVII	272085	272086	461	-	3	12052	rep1	nhp6a	True
chrV	140674	140675	498	-	3	12052	rep1	nhp6a	True
chrVI	224991	224992	357	+	3	12052	rep1	nhp6a	False
chrX	75565	75566	1000	-	1	14606	rep2	nhp6a	False
chrVII	254342	254343	1000	-	1	11765	rep1	rap1	False
chrVII	371361	371362	1000	+	1	11765	rep1	rap1	True
chrVII	291803	291804	1000	+	1	11765	rep1	rap1	False
chrVII	149311	149312	1000	-	1	11765	rep1	rap1	False
chrVII	310707	310708	1000	+	1	11765	rep1	rap1	False
chrVII	649138	649139	1000	-	1	11765	rep1	rap1	False
chrVII	726592	726593	1000	+	1	11765	rep1	rap1	False
chrVII	277232	277233	1000	+	1	11765	rep1	rap1	False
chrVII	555522	555523	1000	-	1	11765	rep1	rap1	False
chrVII	788533	788534	1000	-	1	11765	rep1	rap1	False
chrVII	535007	535008	1000	-	1	11765	rep1	rap1	False
chrVII	438739	438740	1000	-	1	11765	rep1	rap1	False
chrVII	366242	366243	1000	-	1	11765	rep1	rap1	False
chrVII	920095	920096	1000	+	1	11765	rep1	rap1	False
chrVII	10334	10335	1000	+	1	11765	rep1	rap1	False
chrVII	1000463	1000464	1000	+	1	11765	rep1	rap1	False
chrVII	149322	149323	1000	-	1	11765	rep1	rap1	False
chrVII	856869	856870	1000	-	1	11765	rep1	rap1	False
chrVII	1011337	1011338	1000	+	1	11765	rep1	rap1	False
chrVII	726609	726610	1000	+	1	11765	rep1	rap1	False
chrVII	1060176	1060177	1000	-	1	11765	rep1	rap1	False
chrVII	807929	807930	1000	+	1	11765	rep1	rap1	False
chrVII	228634	228635	1000	+	1	11765	rep1	rap1	False
chrVII	483553	483554	1000	-	1	11765	rep1	rap1	True
chrVII	368556	368557	690	+	1	11765	rep1	rap1	False
chrVII	884316	884317	756	+	1	11765	rep1	rap1	False
chrIX	316358	316359	1000	+	1	11765	rep1	rap1	False
chrIX	316378	316379	1000	+	1	11765	rep1	rap1	False
chrIX	257539	257540	1000	+	1	11765	rep1	rap1	False
chrIX	254363	254364	1000	-	1	11765	rep1	rap1	False
chrIX	99831	99832	1000	-	1	11765	rep1	rap1	False
chrIX	382290	382291	1000	-	1	11765	rep1	rap1	True
chrIX	68362	68363	1000	+	1	11765	rep1	rap1	False
chrIX	232844	232845	1000	-	1	11765	rep1	rap1	False
chrV	305991	305992	1000	+	1	11765	rep1	rap1	False
chrV	53724	53725	1000	-	1	11765	rep1	rap1	False
chrV	396403	396404	1000	+	1	11765	rep1	rap1	False
chrV	85276	85277	1000	+	1	11765	rep1	rap1	True
chrV	306006	306007	1000	+	1	11765	rep1	rap1	False
chrV	110684	110685	1000	+	1	11765	rep1	rap1	False
chrV	140680	140681	1000	-	1	11765	rep1	rap1	True
chrV	13439	13440	1000	+	1	11765	rep1	rap1	False
chrV	69185	69186	1000	-	1	11765	rep1	rap1	True
chrV	85305	85306	1000	+	1	11765	rep1	rap1	True
chrV	322030	322031	1000	-	1	11765	rep1	rap1	False
chrV	214878	214879	1000	+	1	11765	rep1	rap1	False
chrV	221718	221719	1000	-	1	11765	rep1	rap1	False
chrV	522907	522908	1000	+	1	11765	rep1	rap1	False
chrV	362355	362356	1000	+	1	11765	rep1	rap1	False
chrV	423286	423287	1000	+	1	11765	rep1	rap1	False
chrV	141143	141144	1000	-	1	11765	rep1	rap1	False
chrV	46999	47000	737	-	1	11765	rep1	rap1	False
chrV	491226	491227	1000	+	1	11765	rep1	rap1	False
chrII	332531	332532	1000	+	1	11765	rep1	rap1	False
chrII	682063	682064	1000	+	1	11765	rep1	rap1	False
chrII	477240	477241	1000	+	1	11765	rep1	rap1	False
chrII	415687	415688	1000	-	1	11765	rep1	rap1	False
chrII	45175	45176	1000	-	1	11765	rep1	rap1	False
chrII	181500	181501	1000	+	1	11765	rep1	rap1	False
chrII	61050	61051	1000	-	1	11765	rep1	rap1	False
chrII	168041	168042	1000	+	1	11765	rep1	rap1	False
chrII	605939	605940	1000	+	1	11765	rep1	rap1	False
chrII	332546	332547	1000	+	1	11765	rep1	rap1	False
chrII	45193	45194	1000	-	1	11765	rep1	rap1	False
chrII	605948	605949	1000	+	1	11765	rep1	rap1	False
chrII	89806	89807	1000	-	1	11765	rep1	rap1	False
chrII	604306	604307	1000	+	1	11765	rep1	rap1	False
chrII	589573	589574	1000	+	1	11765	rep1	rap1	False
chrII	593090	593091	1000	-	1	11765	rep1	rap1	False
chrII	362719	362720	1000	-	1	11765	rep1	rap1	False
chrII	107802	107803	1000	-	1	11765	rep1	rap1	False
chrII	614272	614273	1000	+	1	11765	rep1	rap1	False
chrII	165238	165239	1000	+	1	11765	rep1	rap1	False
chrII	799033	799034	665	+	1	11765	rep1	rap1	False
chrXIII	298723	298724	1000	+	1	11765	rep1	rap1	False
chrXIII	296971	296972	1000	+	1	11765	rep1	rap1	False
chrXIII	225537	225538	1000	+	1	11765	rep1	rap1	False
chrXIII	551625	551626	1000	+	1	11765	rep1	rap1	False
chrXIII	146089	146090	1000	+	1	11765	rep1	rap1	False
chrXIII	124500	124501	1000	+	1	11765	rep1	rap1	False
chrXIII	298705	298706	1000	+	1	11765	rep1	rap1	False
chrXIII	298700	298701	1000	+	1	11765	rep1	rap1	False
chrXIII	732226	732227	1000	+	1	11765	rep1	rap1	False
chrXIII	650986	650987	1000	+	1	11765	rep1	rap1	False
chrXIII	553078	553079	1000	+	1	11765	rep1	rap1	False
chrXIII	756435	756436	1000	-	1	11765	rep1	rap1	False
chrXIII	754577	754578	1000	-	1	11765	rep1	rap1	False
chrXIII	302970	302971	1000	-	1	11765	rep1	rap1	False
chrXIII	433692	433693	1000	+	1	11765	rep1	rap1	False
chrXIII	225550	225551	1000	+	1	11765	rep1	rap1	False
chrXIII	146119	146120	1000	+	1	11765	rep1	rap1	False
chrXIII	224220	224221	1000	-	1	11765	rep1	rap1	False
chrXIII	465822	465823	1000	-	1	11765	rep1	rap1	False
chrXIII	553059	553060	1000	+	1	11765	rep1	rap1	False
chrXIII	733402	733403	616	-	1	11765	rep1	rap1	True
chrXIII	720774	720775	723	-	1	11765	rep1	rap1	False
chrX	703455	703456	1000	-	1	11765	rep1	rap1	False
chrX	73588	73589	1000	+	1	11765	rep1	rap1	False
chrX	545561	545562	1000	-	1	11765	rep1	rap1	False
chrX	391999	392000	1000	+	1	11765	rep1	rap1	True
chrX	75523	75524	1000	-	1	11765	rep1	rap1	False
chrX	690721	690722	1000	+	1	11765	rep1	rap1	False
chrX	160180	160181	1000	+	1	11765	rep1	rap1	False
chrX	157610	157611	1000	-	1	11765	rep1	rap1	False
chrX	391572	391573	1000	-	1	11765	rep1	rap1	True
chrX	90266	90267	1000	+	1	11765	rep1	rap1	False
chrX	265619	265620	1000	-	1	11765	rep1	rap1	False
chrX	651426	651427	1000	+	1	11765	rep1	rap1	False
chrX	651451	651452	1000	+	1	11765	rep1	rap1	False
chrX	246346	246347	1000	-	1	11765	rep1	rap1	False
chrX	90252	90253	1000	+	1	11765	rep1	rap1	False
chrX	345856	345857	1000	+	1	11765	rep1	rap1	False
chrX	608001	608002	546	+	1	11765	rep1	rap1	False
chrX	676018	676019	206	+	1	11765	rep1	rap1	False
chrVIII	383106	383107	1000	-	1	11765	rep1	rap1	False
chrVIII	126108	126109	1000	+	1	11765	rep1	rap1	False
chrVIII	75158	75159	1000	+	1	11765	rep1	rap1	False
chrVIII	175187	175188	1000	+	1	11765	rep1	rap1	False
chrVIII	505993	505994	1000	-	1	11765	rep1	rap1	False
chrVIII	506004	506005	1000	-	1	11765	rep1	rap1	False
chrVIII	25636	25637	1000	+	1	11765	rep1	rap1	False
chrVIII	104062	104063	1000	+	1	11765	rep1	rap1	False
chrVIII	297040	297041	1000	+	1	11765	rep1	rap1	False
chrVIII	383122	383123	1000	-	1	11765	rep1	rap1	False
chrVIII	149087	149088	1000	-	1	11765	rep1	rap1	False
chrVIII	36259	36260	1000	-	1	11765	rep1	rap1	False
chrVIII	353473	353474	1000	-	1	11765	rep1	rap1	False
chrXII	241834	241835	1000	+	1	11765	rep1	rap1	False
chrXII	781660	781661	1000	-	1	11765	rep1	rap1	False
chrXII	819005	819006	1000	+	1	11765	rep1	rap1	False
chrXII	1012244	1012245	1000	+	1	11765	rep1	rap1	False
chrXII	922325	922326	1000	+	1	11765	rep1	rap1	True
chrXII	1041642	1041643	1000	+	1	11765	rep1	rap1	False
chrXII	710739	710740	1000	+	1	11765	rep1	rap1	False
chrXII	932304	932305	1000	-	1	11765	rep1	rap1	True
chrXII	1028403	1028404	1000	-	1	11765	rep1	rap1	False
chrXII	903528	903529	1000	+	1	11765	rep1	rap1	False
chrXII	1019148	1019149	1000	-	1	11765	rep1	rap1	False
chrXII	796612	796613	1000	-	1	11765	rep1	rap1	False
chrXII	796638	796639	1000	-	1	11765	rep1	rap1	False
chrXII	713377	713378	1000	-	1	11765	rep1	rap1	False
chrXII	498679	498680	1000	+	1	11765	rep1	rap1	False
chrXII	921844	921845	1000	-	1	11765	rep1	rap1	False
chrXII	370791	370792	1000	-	1	11765	rep1	rap1	True
chrXII	234708	234709	1000	-	1	11765	rep1	rap1	False
chrXII	922350	922351	1000	+	1	11765	rep1	rap1	True
chrXII	713355	713356	1000	-	1	11765	rep1	rap1	False
chrXII	674031	674032	1000	+	1	11765	rep1	rap1	False
chrXII	346460	346461	1000	-	1	11765	rep1	rap1	False
chrXII	674059	674060	1000	+	1	11765	rep1	rap1	False
chrXII	157866	157867	1000	-	1	11765	rep1	rap1	False
chrXII	282662	282663	1000	+	1	11765	rep1	rap1	False
chrXII	645951	645952	1000	+	1	11765	rep1	rap1	True
chrXII	924587	924588	1000	-	1	11765	rep1	rap1	False
chrXII	897866	897867	1000	+	1	11765	rep1	rap1	False
chrXII	48906	48907	1000	-	1	11765	rep1	rap1	False
chrXII	522308	522309	1000	+	1	11765	rep1	rap1	True
chrXII	65505	65506	779	-	1	11765	rep1	rap1	False
chrXII	262970	262971	1000	+	1	11765	rep1	rap1	False
chrXII	805628	805629	647	+	1	11765	rep1	rap1	False
chrXII	950275	950276	812	+	1	11765	rep1	rap1	True
chrXII	636494	636495	720	+	1	11765	rep1	rap1	False
chrXII	1019172	1019173	568	-	1	11765	rep1	rap1	False
chrXVI	866592	866593	1000	-	1	11765	rep1	rap1	False
chrXVI	794660	794661	1000	+	1	11765	rep1	rap1	False
chrXVI	732109	732110	1000	+	1	11765	rep1	rap1	False
chrXVI	732116	732117	1000	+	1	11765	rep1	rap1	False
chrXVI	378819	378820	1000	-	1	11765	rep1	rap1	False
chrXVI	244194	244195	1000	+	1	11765	rep1	rap1	False
chrXVI	404712	404713	1000	+	1	11765	rep1	rap1	False
chrXVI	188795	188796	1000	+	1	11765	rep1	rap1	False
chrXVI	520369	520370	1000	+	1	11765	rep1	rap1	False
chrXVI	121566	121567	1000	+	1	11765	rep1	rap1	False
chrXVI	280119	280120	1000	+	1	11765	rep1	rap1	False
chrXVI	76544	76545	1000	-	1	11765	rep1	rap1	False
chrXVI	700152	700153	1000	+	1	11765	rep1	rap1	False
chrXVI	135630	135631	1000	-	1	11765	rep1	rap1	False
chrXVI	627546	627547	1000	-	1	11765	rep1	rap1	False
chrXVI	406392	406393	1000	+	1	11765	rep1	rap1	True
chrXVI	747149	747150	1000	+	1	11765	rep1	rap1	False
chrXVI	76540	76541	1000	-	1	11765	rep1	rap1	False
chrXVI	653946	653947	1000	+	1	11765	rep1	rap1	False
chrXVI	575305	575306	587	+	1	11765	rep1	rap1	False
chrXVI	302834	302835	551	+	1	11765	rep1	rap1	False
chrXVI	172937	172938	606	+	1	11765	rep1	rap1	False
chrVI	65171	65172	1000	-	1	11765	rep1	rap1	False
chrVI	95640	95641	1000	-	1	11765	rep1	rap1	False
chrVI	106695	106696	1000	-	1	11765	rep1	rap1	True
chrVI	32215	32216	1000	-	1	11765	rep1	rap1	False
chrVI	90859	90860	1000	-	1	11765	rep1	rap1	False
chrVI	224062	224063	1000	-	1	11765	rep1	rap1	False
chrVI	221925	221926	816	-	1	11765	rep1	rap1	False
chrXIV	495382	495383	1000	-	1	11765	rep1	rap1	False
chrXIV	63306	63307	1000	-	1	11765	rep1	rap1	False
chrXIV	90047	90048	1000	+	1	11765	rep1	rap1	False
chrXIV	499437	499438	1000	-	1	11765	rep1	rap1	True
chrXIV	764150	764151	1000	-	1	11765	rep1	rap1	False
chrXIV	434707	434708	1000	+	1	11765	rep1	rap1	False
chrXIV	613284	613285	1000	+	1	11765	rep1	rap1	False
chrXIV	330955	330956	1000	+	1	11765	rep1	rap1	False
chrXIV	444626	444627	1000	-	1	11765	rep1	rap1	False
chrXIV	355585	355586	911	-	1	11765	rep1	rap1	False
chrXIV	241568	241569	322	+	1	11765	rep1	rap1	False
chrXIV	349349	349350	235	+	1	11765	rep1	rap1	True
chrXIV	356642	356643	128	-	1	11765	rep1	rap1	False
chrIV	1359616	1359617	1000	+	1	11765	rep1	rap1	False
chrIV	125482	125483	1000	-	1	11765	rep1	rap1	False
chrIV	117375	117376	1000	+	1	11765	rep1	rap1	False
chrIV	229635	229636	1000	+	1	11765	rep1	rap1	False
chrIV	1259738	1259739	1000	-	1	11765	rep1	rap1	False
chrIV	1116994	1116995	1000	+	1	11765	rep1	rap1	False
chrIV	1401438	1401439	1000	+	1	11765	rep1	rap1	False
chrIV	1355844	1355845	1000	-	1	11765	rep1	rap1	False
chrIV	836185	836186	1000	-	1	11765	rep1	rap1	False
chrIV	1301114	1301115	1000	-	1	11765	rep1	rap1	False
chrIV	117391	117392	1000	+	1	11765	rep1	rap1	False
chrIV	835956	835957	1000	+	1	11765	rep1	rap1	False
chrIV	1301129	1301130	1000	-	1	11765	rep1	rap1	False
chrIV	222139	222140	1000	-	1	11765	rep1	rap1	False
chrIV	130780	130781	1000	-	1	11765	rep1	rap1	False
chrIV	1062961	1062962	1000	-	1	11765	rep1	rap1	False
chrIV	539110	539111	1000	+	1	11765	rep1	rap1	False
chrIV	358254	358255	1000	-	1	11765	rep1	rap1	False
chrIV	525208	525209	1000	-	1	11765	rep1	rap1	False
chrIV	308210	308211	1000	+	1	11765	rep1	rap1	False
chrIV	341432	341433	1000	-	1	11765	rep1	rap1	False
chrIV	392665	392666	1000	-	1	11765	rep1	rap1	True
chrIV	217424	217425	1000	+	1	11765	rep1	rap1	False
chrIV	1401423	1401424	1000	+	1	11765	rep1	rap1	False
chrIV	413334	413335	1000	-	1	11765	rep1	rap1	False
chrIV	159413	159414	1000	-	1	11765	rep1	rap1	False
chrIV	217319	217320	1000	+	1	11765	rep1	rap1	False
chrIV	491116	491117	1000	+	1	11765	rep1	rap1	True
chrIV	579231	579232	1000	+	1	11765	rep1	rap1	False
chrIV	321804	321805	952	+	1	11765	rep1	rap1	False
chrIV	1289264	1289265	919	+	1	11765	rep1	rap1	False
chrIV	43806	43807	650	+	1	11765	rep1	rap1	False
chrIV	341448	341449	456	-	1	11765	rep1	rap1	False
chrXV	216481	216482	1000	+	1	11765	rep1	rap1	False
chrXV	505299	505300	1000	+	1	11765	rep1	rap1	False
chrXV	866743	866744	1000	+	1	11765	rep1	rap1	False
chrXV	960351	960352	1000	+	1	11765	rep1	rap1	False
chrXV	505324	505325	1000	+	1	11765	rep1	rap1	False
chrXV	639322	639323	1000	-	1	11765	rep1	rap1	False
chrXV	93117	93118	1000	-	1	11765	rep1	rap1	False
chrXV	1028911	1028912	1000	-	1	11765	rep1	rap1	False
chrXV	253952	253953	1000	+	1	11765	rep1	rap1	False
chrXV	168212	168213	1000	+	1	11765	rep1	rap1	False
chrXV	779892	779893	1000	+	1	11765	rep1	rap1	True
chrXV	161251	161252	1000	-	1	11765	rep1	rap1	False
chrXV	968274	968275	1000	-	1	11765	rep1	rap1	True
chrXV	866761	866762	1000	+	1	11765	rep1	rap1	False
chrXV	901545	901546	1000	-	1	11765	rep1	rap1	False
chrXV	514533	514534	1000	-	1	11765	rep1	rap1	False
chrXV	216456	216457	1000	+	1	11765	rep1	rap1	False
chrXV	410330	410331	1000	-	1	11765	rep1	rap1	False
chrXV	882303	882304	1000	+	1	11765	rep1	rap1	False
chrXV	679011	679012	1000	-	1	11765	rep1	rap1	True
chrXV	94675	94676	1000	+	1	11765	rep1	rap1	False
chrXV	168193	168194	1000	+	1	11765	rep1	rap1	False
chrXV	109905	109906	1000	-	1	11765	rep1	rap1	False
chrXV	1004252	1004253	1000	-	1	11765	rep1	rap1	False
chrXV	1071015	1071016	1000	-	1	11765	rep1	rap1	False
chrXV	558843	558844	1000	+	1	11765	rep1	rap1	False
chrXV	1025881	1025882	1000	+	1	11765	rep1	rap1	False
chrXV	109654	109655	1000	-	1	11765	rep1	rap1	True
chrXV	69292	69293	845	-	1	11765	rep1	rap1	False
chrXV	673831	673832	533	-	1	11765	rep1	rap1	False
chrXI	614308	614309	1000	+	1	11765	rep1	rap1	False
chrXI	431499	431500	1000	+	1	11765	rep1	rap1	False
chrXI	118433	118434	1000	+	1	11765	rep1	rap1	False
chrXI	108926	108927	1000	+	1	11765	rep1	rap1	False
chrXI	67918	67919	1000	+	1	11765	rep1	rap1	False
chrXI	618988	618989	1000	+	1	11765	rep1	rap1	False
chrXI	619016	619017	1000	+	1	11765	rep1	rap1	False
chrXI	382310	382311	1000	+	1	11765	rep1	rap1	True
chrXI	158405	158406	1000	+	1	11765	rep1	rap1	False
chrXI	408295	408296	1000	+	1	11765	rep1	rap1	False
chrXI	115007	115008	765	+	1	11765	rep1	rap1	False
chrXI	164774	164775	905	-	1	11765	rep1	rap1	False
chrXI	642861	642862	453	-	1	11765	rep1	rap1	False
chrIII	58876	58877	1000	+	1	11765	rep1	rap1	False
chrIII	163682	163683	1000	-	1	11765	rep1	rap1	True
chrIII	78547	78548	1000	-	1	11765	rep1	rap1	False
chrIII	178487	178488	1000	+	1	11765	rep1	rap1	False
chrIII	13131	13132	1000	-	1	11765	rep1	rap1	False
chrIII	200291	200292	1000	-	1	11765	rep1	rap1	False
chrIII	68539	68540	503	-	1	11765	rep1	rap1	False
chrI	82115	82116	1000	+	1	11765	rep1	rap1	False
chrI	71137	71138	1000	+	1	11765	rep1	rap1	False
chrI	48367	48368	468	+	1	11765	rep1	rap1	False
chrXIII	553048	553049	1000	+	2	11765	rep1	rap1	False
chrXV	94641	94642	1000	+	2	11765	rep1	rap1	False
chrXV	232160	232161	970	-	2	11765	rep1	rap1	False
chrXV	909010	909011	383	+	2	11765	rep1	rap1	False
chrXI	362359	362360	1000	+	2	11765	rep1	rap1	False
chrIII	163651	163652	1000	-	2	11765	rep1	rap1	True
chrVI	221888	221889	1000	-	3	11765	rep1	rap1	False
chrIV	1451017	1451018	1000	-	3	11765	rep1	rap1	False
chrVII	483456	483457	1000	-	1	15258	rep2	rap1	True
chrVII	352460	352461	183	+	1	15258	rep2	rap1	False
chrVII	592617	592618	221	+	1	15258	rep2	rap1	False
chrVII	905590	905591	194	-	1	15258	rep2	rap1	True
chrIX	254413	254414	81	-	1	15258	rep2	rap1	False
chrV	270492	270493	1000	+	1	15258	rep2	rap1	False
chrV	242554	242555	140	-	1	15258	rep2	rap1	False
chrII	615192	615193	93	+	1	15258	rep2	rap1	False
chrXIII	523545	523546	382	-	1	15258	rep2	rap1	False
chrXIII	675289	675290	367	-	1	15258	rep2	rap1	False
chrXIII	325684	325685	263	+	1	15258	rep2	rap1	False
chrX	521214	521215	61	+	1	15258	rep2	rap1	True
chrX	573083	573084	107	-	1	15258	rep2	rap1	False
chrXII	424331	424332	1000	+	1	15258	rep2	rap1	True
chrXII	924735	924736	1000	-	1	15258	rep2	rap1	False
chrXII	568261	568262	25	+	1	15258	rep2	rap1	False
chrXVI	520338	520339	928	-	1	15258	rep2	rap1	False
chrXVI	739896	739897	407	-	1	15258	rep2	rap1	False
chrXVI	281771	281772	426	+	1	15258	rep2	rap1	False
chrXVI	369658	369659	159	-	1	15258	rep2	rap1	False
chrXVI	829226	829227	100	-	1	15258	rep2	rap1	False
chrXIV	345644	345645	1000	+	1	15258	rep2	rap1	False
chrXIV	281711	281712	298	+	1	15258	rep2	rap1	False
