chr	start	TF	genic
chrIV	812167	tfa2	True
chrIV	1469321	tfa2	False
chrIV	1011545	tfa2	False
chrIV	219395	tfa2	False
chrIV	530843	tfa2	False
chrIV	563419	tfa2	False
chrIV	121975	tfa2	False
chrIV	1238384	tfa2	True
chrIV	227318	tfa2	False
chrIV	562522	tfa2	False
chrIV	1317868	tfa2	False
chrIV	871030	tfa2	False
chrIV	1002263	tfa2	False
chrIV	1135737	tfa2	False
chrIV	421746	tfa2	False
chrIV	546516	tfa2	False
chrIV	304873	tfa2	False
chrIV	1355588	tfa2	False
chrII	87983	tfa2	False
chrII	300099	tfa2	False
chrII	292008	tfa2	False
chrII	145811	tfa2	False
chrII	490782	tfa2	False
chrII	192397	tfa2	False
chrII	461911	tfa2	False
chrII	270179	tfa2	False
chrII	618629	tfa2	False
chrII	203416	tfa2	True
chrIII	262700	tfa2	False
chrIII	211851	tfa2	False
chrIII	111857	tfa2	False
chrXVI	281571	tfa2	False
chrXVI	404869	tfa2	False
chrXVI	303062	tfa2	False
chrXVI	517194	tfa2	False
chrXVI	164061	tfa2	True
chrXVI	797487	tfa2	False
chrXVI	840155	tfa2	False
chrXVI	279982	tfa2	False
chrXVI	132784	tfa2	False
chrXVI	304162	tfa2	False
chrXVI	656613	tfa2	False
chrXVI	462178	tfa2	False
chrXVI	52736	tfa2	False
chrXVI	38118	tfa2	False
chrXVI	576395	tfa2	False
chrXVI	105526	tfa2	False
chrXVI	753185	tfa2	False
chrV	322168	tfa2	False
chrV	167631	tfa2	False
chrV	510188	tfa2	False
chrV	237203	tfa2	False
chrV	545533	tfa2	False
chrV	439471	tfa2	False
chrV	66849	tfa2	False
chrV	453342	tfa2	False
chrV	212057	tfa2	False
chrV	399238	tfa2	False
chrV	160452	tfa2	False
chrV	406854	tfa2	False
chrXIII	701693	tfa2	False
chrXIII	674920	tfa2	False
chrXIII	763149	tfa2	False
chrXIII	651095	tfa2	True
chrXIII	556727	tfa2	False
chrXIII	279784	tfa2	False
chrXIII	841761	tfa2	False
chrXIII	605760	tfa2	False
chrXIII	852541	tfa2	False
chrXIII	888943	tfa2	False
chrXIII	810853	tfa2	False
chrXIII	30545	tfa2	False
chrXIII	346999	tfa2	False
chrXIII	501933	tfa2	False
chrXIII	592807	tfa2	False
chrXIII	26782	tfa2	False
chrXIII	318499	tfa2	False
chrI	142117	tfa2	False
chrI	101206	tfa2	False
chrI	158832	tfa2	False
chrVIII	451211	tfa2	False
chrVIII	75353	tfa2	False
chrVIII	198353	tfa2	False
chrVIII	364399	tfa2	False
chrVIII	50967	tfa2	False
chrIX	127406	tfa2	False
chrIX	244525	tfa2	False
chrIX	113364	tfa2	False
chrIX	353639	tfa2	False
chrIX	339318	tfa2	False
chrVI	131638	tfa2	False
chrVI	229234	tfa2	False
chrXV	259303	tfa2	False
chrXV	762385	tfa2	False
chrXV	74105	tfa2	False
chrXII	710417	tfa2	False
chrXII	921702	tfa2	False
chrXII	87152	tfa2	False
chrVII	277478	tfa2	False
chrVII	346433	tfa2	True
chrVII	228746	tfa2	False
chrX	68820	tfa2	False
chrXI	493841	tfa2	False
chrXIV	723191	tfa2	False
chrXIV	707565	tfa2	True
chrIV	1355954	tfa2	False
chrIV	501396	tfa2	True
chrIV	132746	tfa2	False
chrIV	1126106	tfa2	False
chrIII	137058	tfa2	False
chrXVI	812715	tfa2	False
chrXVI	143247	tfa2	False
chrXVI	506591	tfa2	False
chrV	123080	tfa2	False
chrV	86855	tfa2	False
chrV	307612	tfa2	False
chrV	238619	tfa2	True
chrI	154782	tfa2	False
chrIX	21846	tfa2	False
chrVI	204813	tfa2	False
chrXV	28371	tfa2	False
chrVII	798462	tfa2	False
chrX	521782	tfa2	False
chrXI	519287	tfa2	False
chrXIII	272079	tfa2	False
chrVIII	354623	tfa2	False
chrIX	22616	tfa2	False
chrXII	370179	tfb1	False
chrXII	234177	tfb1	False
chrXII	198740	tfb1	False
chrXII	839366	tfb1	False
chrXII	348662	tfb1	False
chrXII	899150	tfb1	False
chrXII	202635	tfb1	False
chrXII	498859	tfb1	False
chrXII	636697	tfb1	False
chrXII	242173	tfb1	False
chrXII	1018955	tfb1	False
chrXII	710399	tfb1	False
chrXII	1041471	tfb1	False
chrXII	253746	tfb1	False
chrXII	48677	tfb1	False
chrXII	737641	tfb1	False
chrXII	440400	tfb1	True
chrXV	780074	tfb1	True
chrXV	160669	tfb1	False
chrXV	832289	tfb1	False
chrXV	408188	tfb1	False
chrXV	444624	tfb1	False
chrXV	87422	tfb1	False
chrXV	1028719	tfb1	False
chrXV	505741	tfb1	False
chrXV	253645	tfb1	False
chrXV	254234	tfb1	False
chrXV	901227	tfb1	False
chrXV	842206	tfb1	False
chrXV	259305	tfb1	False
chrXV	722855	tfb1	True
chrX	228522	tfb1	False
chrX	663705	tfb1	False
chrX	349403	tfb1	False
chrX	120362	tfb1	False
chrX	173087	tfb1	False
chrX	160464	tfb1	False
chrIV	914805	tfb1	False
chrIV	356957	tfb1	False
chrIV	1236408	tfb1	False
chrIV	769098	tfb1	False
chrIV	44003	tfb1	False
chrIV	556572	tfb1	False
chrIV	1355598	tfb1	False
chrIV	600709	tfb1	False
chrIV	221853	tfb1	False
chrIV	155967	tfb1	False
chrIV	310208	tfb1	False
chrIV	330967	tfb1	True
chrIV	507836	tfb1	False
chrIV	930423	tfb1	False
chrXIV	352338	tfb1	False
chrXIV	499585	tfb1	False
chrXIV	716060	tfb1	False
chrXIV	576654	tfb1	False
chrXIV	282041	tfb1	False
chrXIV	252013	tfb1	False
chrXIV	716077	tfb1	False
chrXIV	64624	tfb1	False
chrXIV	500891	tfb1	False
chrXIV	187573	tfb1	False
chrXIV	602802	tfb1	False
chrXI	327556	tfb1	False
chrXI	164464	tfb1	False
chrXI	259172	tfb1	True
chrXI	38617	tfb1	False
chrXI	559426	tfb1	False
chrXI	559390	tfb1	False
chrXVI	700518	tfb1	False
chrXVI	173091	tfb1	False
chrXVI	281559	tfb1	False
chrXVI	719399	tfb1	False
chrXVI	76281	tfb1	False
chrXVI	432511	tfb1	False
chrXVI	404873	tfb1	False
chrXVI	303071	tfb1	False
chrXVI	352388	tfb1	False
chrXVI	214157	tfb1	False
chrXVI	164070	tfb1	True
chrII	87987	tfb1	False
chrII	681906	tfb1	False
chrII	477597	tfb1	False
chrII	256270	tfb1	False
chrII	300114	tfb1	False
chrII	604457	tfb1	False
chrII	392906	tfb1	False
chrVII	310913	tfb1	False
chrVII	482948	tfb1	True
chrVII	366684	tfb1	False
chrVII	345960	tfb1	True
chrVII	555764	tfb1	False
chrVII	277491	tfb1	False
chrVII	316752	tfb1	False
chrVII	426913	tfb1	False
chrVII	823985	tfb1	False
chrVII	904870	tfb1	False
chrXIII	25872	tfb1	False
chrXIII	164322	tfb1	False
chrXIII	223867	tfb1	False
chrXIII	500754	tfb1	False
chrXIII	551239	tfb1	False
chrXIII	895516	tfb1	False
chrXIII	321857	tfb1	False
chrV	85568	tfb1	False
chrV	424655	tfb1	False
chrV	68930	tfb1	True
chrV	167627	tfb1	False
chrV	409150	tfb1	False
chrV	122998	tfb1	False
chrV	298866	tfb1	False
chrV	237188	tfb1	False
chrV	225262	tfb1	False
chrV	510200	tfb1	False
chrVIII	451249	tfb1	False
chrVIII	382793	tfb1	False
chrVIII	451233	tfb1	False
chrVIII	385210	tfb1	False
chrVIII	121897	tfb1	False
chrVIII	552020	tfb1	False
chrIX	96823	tfb1	False
chrIX	255039	tfb1	False
chrIX	321883	tfb1	True
chrIII	163309	tfb1	False
chrIII	163288	tfb1	False
chrIII	178817	tfb1	False
chrI	142116	tfb1	False
chrVI	82498	tfb1	False
chrVI	54849	tfb1	False
chrXII	282865	tfb1	False
chrIV	471780	tfb1	False
chrIV	471821	tfb1	False
chrII	332788	tfb1	False
chrXIII	626201	tfb1	False
chrXIII	511239	tfb1	False
chrVIII	375026	tfb1	True
chrIX	232427	tfb1	False
chrXI	519297	tfb1	False
chrXII	951070	tfb1	False
chrXII	97577	tfb1	False
chrXII	805802	tfb1	True
chrXII	721502	tfb1	False
chrXII	440320	tfb1	False
chrXII	809723	tfb1	False
chrXII	506073	tfb1	False
chrXII	837470	tfb1	False
chrXII	247137	tfb1	False
chrXII	646091	tfb1	False
chrXII	790277	tfb1	False
chrXII	265262	tfb1	False
chrXV	110168	tfb1	False
chrXV	797365	tfb1	False
chrXV	842369	tfb1	False
chrXV	759572	tfb1	False
chrXV	80309	tfb1	False
chrXV	1003929	tfb1	False
chrXV	83051	tfb1	False
chrXV	1043141	tfb1	False
chrXV	1004515	tfb1	False
chrXV	288743	tfb1	False
chrXV	494733	tfb1	False
chrXV	316695	tfb1	False
chrXV	217098	tfb1	False
chrXV	486999	tfb1	False
chrXV	586413	tfb1	False
chrXV	792471	tfb1	False
chrXV	721720	tfb1	False
chrX	73739	tfb1	False
chrX	620551	tfb1	False
chrX	651855	tfb1	False
chrX	123022	tfb1	False
chrX	90727	tfb1	False
chrX	290982	tfb1	False
chrX	136835	tfb1	False
chrX	618152	tfb1	False
chrX	150845	tfb1	False
chrX	392271	tfb1	False
chrIV	130538	tfb1	False
chrIV	556592	tfb1	False
chrIV	812172	tfb1	True
chrIV	1385122	tfb1	False
chrIV	1013746	tfb1	False
chrIV	1445580	tfb1	False
chrIV	1222450	tfb1	False
chrIV	534703	tfb1	False
chrIV	746247	tfb1	False
chrIV	411715	tfb1	False
chrIV	530802	tfb1	False
chrIV	591510	tfb1	False
chrIV	1317856	tfb1	False
chrIV	1108519	tfb1	True
chrIV	1011549	tfb1	False
chrIV	1489063	tfb1	False
chrIV	366086	tfb1	False
chrIV	1465933	tfb1	False
chrIV	1055120	tfb1	False
chrXIV	174649	tfb1	False
chrXIV	479706	tfb1	False
chrXIV	759192	tfb1	False
chrXIV	91790	tfb1	False
chrXIV	662680	tfb1	False
chrXI	615576	tfb1	False
chrXI	387247	tfb1	False
chrXI	356448	tfb1	True
chrXI	261055	tfb1	False
chrXI	362428	tfb1	False
chrXVI	794925	tfb1	False
chrXVI	829680	tfb1	False
chrXVI	840137	tfb1	False
chrXVI	453284	tfb1	False
chrXVI	679582	tfb1	False
chrXVI	675699	tfb1	False
chrXVI	261205	tfb1	False
chrXVI	132760	tfb1	False
chrXVI	572642	tfb1	False
chrXVI	462174	tfb1	False
chrII	477492	tfb1	False
chrII	60783	tfb1	False
chrII	532251	tfb1	False
chrII	483498	tfb1	False
chrII	718151	tfb1	False
chrII	425842	tfb1	False
chrII	258024	tfb1	False
chrII	490789	tfb1	False
chrII	407231	tfb1	False
chrII	339442	tfb1	False
chrII	461905	tfb1	False
chrII	782560	tfb1	False
chrVII	345923	tfb1	True
chrVII	939708	tfb1	False
chrVII	807749	tfb1	False
chrVII	974034	tfb1	False
chrVII	610448	tfb1	False
chrVII	516644	tfb1	False
chrVII	878323	tfb1	False
chrVII	398505	tfb1	False
chrVII	802161	tfb1	False
chrVII	38974	tfb1	False
chrVII	452311	tfb1	False
chrXIII	253120	tfb1	False
chrXIII	302595	tfb1	False
chrXIII	751616	tfb1	False
chrXIII	605753	tfb1	False
chrXIII	408927	tfb1	False
chrXIII	288002	tfb1	False
chrXIII	13449	tfb1	False
chrXIII	541033	tfb1	False
chrXIII	284841	tfb1	False
chrV	302517	tfb1	False
chrV	141570	tfb1	False
chrV	284340	tfb1	False
chrV	432408	tfb1	False
chrV	285248	tfb1	True
chrV	335307	tfb1	False
chrVIII	422864	tfb1	False
chrVIII	81753	tfb1	False
chrVIII	115035	tfb1	False
chrVIII	462409	tfb1	False
chrVIII	551512	tfb1	False
chrVIII	499034	tfb1	False
chrVIII	364388	tfb1	False
chrVIII	375381	tfb1	False
chrIX	257124	tfb1	False
chrIX	267906	tfb1	False
chrIX	138123	tfb1	False
chrIX	83241	tfb1	True
chrIX	353635	tfb1	False
chrIII	142568	tfb1	False
chrIII	280073	tfb1	False
chrIII	207979	tfb1	False
chrI	71718	tfb1	False
chrI	225381	tfb1	False
chrI	224871	tfb1	False
chrVI	75063	tfb1	True
chrVI	44502	tfb1	False
chrVI	225998	tfb1	False
chrVI	249929	tfb1	False
chrVI	131625	tfb1	False
chrVI	255194	tfb1	False
chrVI	131743	tfb1	False
chrXII	187330	tfb1	False
chrX	521771	tfb1	False
chrXIV	720739	tfb1	False
chrXI	164912	tfb1	False
chrXVI	297444	tfb1	False
chrXVI	517470	tfb1	False
chrXIII	225846	tfb1	False
chrIX	122395	tfb1	False
chrXV	28387	tfb1	False
chrXV	1017575	tfb1	True
chrX	703112	tfb1	False
chrIV	1401717	tfb1	False
chrIV	1325342	tfb1	False
chrIV	73550	tfb1	True
chrXIV	619750	tfb1	False
chrXIV	186921	tfb1	False
chrXIV	340294	tfb1	False
chrXIV	664215	tfb1	False
chrXI	431850	tfb1	False
chrXI	109228	tfb1	False
chrXI	158579	tfb1	False
chrXVI	329355	tfb1	False
chrII	89482	tfb1	True
chrII	168374	tfb1	False
chrII	606227	tfb1	True
chrII	564879	tfb1	False
chrII	270180	tfb1	False
chrXIII	146438	tfb1	False
chrXIII	68039	tfb1	False
chrV	504019	tfb1	False
chrVIII	517480	tfb1	False
chrIX	22631	tfb1	False
chrIX	46167	tfb1	False
chrIX	53780	tfb1	False
chrIII	50286	tfb1	True
chrXV	780078	tfb2	True
chrXV	160665	tfb2	False
chrXV	110190	tfb2	False
chrXV	408166	tfb2	False
chrXV	832292	tfb2	False
chrXV	1028693	tfb2	False
chrXV	87438	tfb2	False
chrXV	444621	tfb2	False
chrXV	978334	tfb2	False
chrXV	797393	tfb2	False
chrXV	759553	tfb2	False
chrXV	1003920	tfb2	False
chrXV	259311	tfb2	False
chrXV	722845	tfb2	True
chrXV	967772	tfb2	False
chrXV	83053	tfb2	False
chrXV	217105	tfb2	False
chrXV	79830	tfb2	False
chrXV	511678	tfb2	False
chrXV	128263	tfb2	False
chrXII	370188	tfb2	False
chrXII	839354	tfb2	False
chrXII	368700	tfb2	False
chrXII	636704	tfb2	False
chrXII	48678	tfb2	False
chrXII	253746	tfb2	False
chrXII	837476	tfb2	False
chrXII	440304	tfb2	False
chrXII	737646	tfb2	False
chrXII	826916	tfb2	False
chrXII	826569	tfb2	False
chrXII	877412	tfb2	False
chrXII	790286	tfb2	False
chrXII	696953	tfb2	False
chrXII	341759	tfb2	False
chrXII	669161	tfb2	False
chrXII	388366	tfb2	False
chrVII	345954	tfb2	True
chrVII	310901	tfb2	False
chrVII	366670	tfb2	False
chrVII	277498	tfb2	False
chrVII	939693	tfb2	False
chrVII	316748	tfb2	False
chrVII	904897	tfb2	False
chrVII	610432	tfb2	False
chrVII	1050111	tfb2	False
chrVII	516641	tfb2	False
chrVII	823973	tfb2	False
chrVII	974016	tfb2	False
chrVII	802153	tfb2	False
chrVII	878325	tfb2	False
chrVII	475438	tfb2	False
chrVII	107631	tfb2	False
chrVII	383418	tfb2	False
chrVII	452318	tfb2	False
chrXVI	700513	tfb2	False
chrXVI	173100	tfb2	False
chrXVI	281541	tfb2	False
chrXVI	719404	tfb2	False
chrXVI	404886	tfb2	False
chrXVI	731821	tfb2	False
chrXVI	432510	tfb2	False
chrXVI	297438	tfb2	False
chrXVI	829685	tfb2	False
chrXVI	74814	tfb2	False
chrXVI	551748	tfb2	False
chrXVI	840134	tfb2	False
chrXVI	100417	tfb2	False
chrXVI	812709	tfb2	False
chrXVI	572625	tfb2	False
chrXVI	373565	tfb2	False
chrXVI	38119	tfb2	False
chrXVI	156257	tfb2	False
chrXVI	329369	tfb2	False
chrXVI	775326	tfb2	False
chrII	87997	tfb2	False
chrII	477600	tfb2	False
chrII	392897	tfb2	False
chrII	60800	tfb2	False
chrII	604452	tfb2	False
chrII	425843	tfb2	False
chrII	718152	tfb2	False
chrII	490781	tfb2	False
chrII	539895	tfb2	False
chrXIV	174643	tfb2	False
chrXIV	716085	tfb2	False
chrXIV	499589	tfb2	False
chrXIV	352338	tfb2	False
chrXIV	576663	tfb2	False
chrXIV	282028	tfb2	False
chrXIV	662675	tfb2	False
chrXIV	651786	tfb2	False
chrXI	327535	tfb2	False
chrXI	164445	tfb2	False
chrXI	559417	tfb2	False
chrXI	259181	tfb2	True
chrXI	615587	tfb2	False
chrXI	554932	tfb2	False
chrXI	356454	tfb2	True
chrXI	261048	tfb2	False
chrXI	387267	tfb2	False
chrXI	321721	tfb2	False
chrXI	291341	tfb2	False
chrXI	567784	tfb2	False
chrXI	487434	tfb2	False
chrXI	604261	tfb2	False
chrIV	1489882	tfb2	True
chrIV	1269939	tfb2	False
chrIV	1236400	tfb2	False
chrIV	221862	tfb2	False
chrIV	769089	tfb2	False
chrIV	1301558	tfb2	True
chrIV	1450903	tfb2	False
chrIV	1239382	tfb2	False
chrIV	322173	tfb2	False
chrIV	812162	tfb2	True
chrIV	1013749	tfb2	False
chrIV	600713	tfb2	False
chrIV	155975	tfb2	False
chrIV	330963	tfb2	True
chrIV	1469318	tfb2	False
chrIV	530827	tfb2	False
chrIV	534736	tfb2	False
chrIV	1489096	tfb2	False
chrIV	411718	tfb2	False
chrIV	1011546	tfb2	False
chrIV	215749	tfb2	False
chrX	73748	tfb2	False
chrX	663700	tfb2	False
chrX	228532	tfb2	False
chrX	454751	tfb2	False
chrX	620552	tfb2	False
chrX	173079	tfb2	False
chrX	651848	tfb2	False
chrX	281022	tfb2	False
chrX	466496	tfb2	False
chrX	290979	tfb2	False
chrV	424664	tfb2	False
chrV	85597	tfb2	False
chrV	68913	tfb2	True
chrV	167604	tfb2	False
chrV	122992	tfb2	False
chrV	409153	tfb2	False
chrV	225271	tfb2	False
chrV	237180	tfb2	False
chrV	510186	tfb2	False
chrV	141595	tfb2	False
chrV	284344	tfb2	False
chrV	404420	tfb2	False
chrV	335348	tfb2	False
chrXIII	25855	tfb2	False
chrXIII	164314	tfb2	False
chrXIII	159324	tfb2	False
chrXIII	500737	tfb2	False
chrXIII	674939	tfb2	False
chrXIII	253116	tfb2	False
chrXIII	751681	tfb2	False
chrXIII	321849	tfb2	False
chrXIII	556721	tfb2	False
chrXIII	408934	tfb2	False
chrXIII	288000	tfb2	False
chrXIII	13422	tfb2	False
chrXIII	852519	tfb2	False
chrXIII	118998	tfb2	False
chrXIII	104238	tfb2	False
chrVIII	451229	tfb2	False
chrVIII	121877	tfb2	False
chrVIII	385210	tfb2	False
chrVIII	115952	tfb2	False
chrVIII	422866	tfb2	False
chrVIII	462414	tfb2	False
chrVIII	470818	tfb2	False
chrVIII	551545	tfb2	False
chrVIII	115475	tfb2	False
chrVIII	396739	tfb2	False
chrIII	163311	tfb2	False
chrIII	137641	tfb2	False
chrIII	142553	tfb2	False
chrIII	122422	tfb2	False
chrIII	262692	tfb2	False
chrIII	111846	tfb2	False
chrIII	137045	tfb2	False
chrIX	255037	tfb2	False
chrIX	267875	tfb2	False
chrIX	138130	tfb2	False
chrIX	193448	tfb2	False
chrI	142104	tfb2	False
chrI	142110	tfb2	False
chrI	225391	tfb2	False
chrI	224908	tfb2	False
chrI	58481	tfb2	False
chrVI	82503	tfb2	False
chrVI	54856	tfb2	False
chrVI	226001	tfb2	False
chrVI	44509	tfb2	False
chrVI	131625	tfb2	False
chrVI	255184	tfb2	False
chrVI	106291	tfb2	False
chrXVI	404265	tfb2	False
chrXI	519276	tfb2	False
chrXII	921700	tfb2	False
chrXVI	648582	tfb2	False
chrXIV	500881	tfb2	False
chrXIV	518913	tfb2	False
chrXI	513171	tfb2	False
chrX	521774	tfb2	False
chrV	483288	tfb2	False
chrXV	253641	tfb2	False
chrXV	80294	tfb2	False
chrXV	842205	tfb2	False
chrXV	186770	tfb2	False
chrXV	770651	tfb2	False
chrXV	882576	tfb2	False
chrXV	316721	tfb2	False
chrXV	618922	tfb2	False
chrXV	586406	tfb2	False
chrXV	154787	tfb2	False
chrXV	83501	tfb2	False
chrXV	721730	tfb2	False
chrXV	692348	tfb2	False
chrXV	602448	tfb2	False
chrXII	234161	tfb2	False
chrXII	198744	tfb2	False
chrXII	899165	tfb2	False
chrXII	1018942	tfb2	False
chrXII	805800	tfb2	True
chrXII	242175	tfb2	False
chrXII	506068	tfb2	False
chrXII	329322	tfb2	False
chrXII	296223	tfb2	False
chrXII	646083	tfb2	False
chrXII	265282	tfb2	False
chrXII	87179	tfb2	False
chrVII	482921	tfb2	False
chrVII	640757	tfb2	True
chrVII	167769	tfb2	True
chrVII	856545	tfb2	False
chrVII	228748	tfb2	False
chrVII	475285	tfb2	False
chrVII	405725	tfb2	False
chrVII	49487	tfb2	True
chrVII	185969	tfb2	False
chrVII	546205	tfb2	False
chrVII	454781	tfb2	False
chrXVI	694993	tfb2	False
chrXVI	303070	tfb2	False
chrXVI	352370	tfb2	False
chrXVI	164067	tfb2	True
chrXVI	679566	tfb2	False
chrXVI	203193	tfb2	False
chrXVI	675707	tfb2	False
chrXVI	132775	tfb2	False
chrXVI	870080	tfb2	False
chrXVI	462171	tfb2	False
chrXVI	639436	tfb2	False
chrXVI	105498	tfb2	False
chrII	681884	tfb2	False
chrII	256277	tfb2	False
chrII	300110	tfb2	False
chrII	477521	tfb2	False
chrII	291999	tfb2	False
chrII	606219	tfb2	True
chrII	483503	tfb2	False
chrII	465994	tfb2	True
chrII	407256	tfb2	False
chrII	697424	tfb2	False
chrII	618606	tfb2	False
chrXIV	230698	tfb2	False
chrXIV	252016	tfb2	False
chrXIV	23975	tfb2	False
chrXIV	187548	tfb2	False
chrXIV	479709	tfb2	False
chrXIV	240267	tfb2	False
chrXIV	138450	tfb2	False
chrXIV	373671	tfb2	False
chrXI	245609	tfb2	False
chrXI	118357	tfb2	False
chrXI	335315	tfb2	False
chrXI	362437	tfb2	False
chrXI	153215	tfb2	False
chrXI	231876	tfb2	False
chrXI	70429	tfb2	False
chrIV	356934	tfb2	False
chrIV	579425	tfb2	False
chrIV	1355592	tfb2	False
chrIV	310223	tfb2	False
chrIV	507767	tfb2	False
chrIV	1328717	tfb2	False
chrIV	87456	tfb2	False
chrIV	1362266	tfb2	False
chrIV	1222460	tfb2	False
chrIV	1445579	tfb2	False
chrIV	1454540	tfb2	False
chrIV	770257	tfb2	True
chrIV	482352	tfb2	False
chrIV	172233	tfb2	True
chrIV	871017	tfb2	False
chrIV	227323	tfb2	False
chrIV	121985	tfb2	False
chrIV	1317853	tfb2	False
chrIV	1369647	tfb2	False
chrIV	93967	tfb2	False
chrIV	1055143	tfb2	False
chrIV	1135719	tfb2	False
chrIV	362463	tfb2	False
chrIV	755529	tfb2	False
chrX	228497	tfb2	False
chrX	154769	tfb2	False
chrX	123029	tfb2	False
chrX	160482	tfb2	False
chrX	150848	tfb2	False
chrX	392271	tfb2	False
chrX	613209	tfb2	True
chrX	555140	tfb2	False
chrX	641953	tfb2	False
chrX	134042	tfb2	False
chrX	134186	tfb2	False
chrV	298885	tfb2	False
chrV	212007	tfb2	False
chrV	432425	tfb2	False
chrV	86861	tfb2	False
chrV	66839	tfb2	False
chrXIII	652249	tfb2	False
chrXIII	651112	tfb2	True
chrXIII	302577	tfb2	False
chrXIII	605727	tfb2	False
chrXIII	14789	tfb2	False
chrXIII	517439	tfb2	False
chrXIII	667471	tfb2	False
chrXIII	216371	tfb2	False
chrXIII	810856	tfb2	False
chrXIII	145991	tfb2	False
chrXIII	312233	tfb2	True
chrXIII	798465	tfb2	False
chrVIII	451276	tfb2	False
chrVIII	382801	tfb2	False
chrVIII	552022	tfb2	False
chrVIII	151316	tfb2	False
chrVIII	151585	tfb2	False
chrVIII	284649	tfb2	False
chrVIII	484782	tfb2	False
chrVIII	499035	tfb2	False
chrVIII	369858	tfb2	False
chrVIII	490556	tfb2	False
chrIII	137686	tfb2	False
chrIII	229185	tfb2	False
chrIII	29492	tfb2	False
chrIII	128002	tfb2	False
chrIX	257113	tfb2	False
chrIX	249687	tfb2	False
chrIX	321867	tfb2	True
chrIX	83230	tfb2	True
chrIX	291807	tfb2	False
chrIX	117904	tfb2	False
chrI	71699	tfb2	False
chrVI	223831	tfb2	True
chrVI	75072	tfb2	True
chrVI	56243	tfb2	False
chrVI	162391	tfb2	False
chrXV	92899	tfb2	False
chrXV	860426	tfb2	False
chrIV	704371	tfb2	False
chrXV	780077	tfb3	True
chrXV	160663	tfb3	False
chrXV	832299	tfb3	False
chrXV	110175	tfb3	False
chrXV	408171	tfb3	False
chrXV	87439	tfb3	False
chrXV	444640	tfb3	False
chrXV	80322	tfb3	False
chrXV	1003932	tfb3	False
chrXV	901237	tfb3	False
chrXV	842194	tfb3	False
chrXV	253671	tfb3	False
chrXV	83041	tfb3	False
chrXV	217118	tfb3	False
chrXV	967774	tfb3	False
chrXV	683886	tfb3	False
chrXV	316692	tfb3	False
chrXV	849612	tfb3	False
chrXV	792475	tfb3	False
chrXV	554638	tfb3	False
chrXV	770673	tfb3	False
chrXV	909186	tfb3	False
chrXV	1064594	tfb3	False
chrXV	721717	tfb3	False
chrXII	370173	tfb3	False
chrXII	234167	tfb3	False
chrXII	198736	tfb3	False
chrXII	839356	tfb3	False
chrXII	899155	tfb3	False
chrXII	368717	tfb3	False
chrXII	636712	tfb3	False
chrXII	97566	tfb3	False
chrXII	805816	tfb3	True
chrXII	242187	tfb3	False
chrXII	48658	tfb3	True
chrXII	253753	tfb3	False
chrXII	1041458	tfb3	False
chrXII	728804	tfb3	False
chrXII	440339	tfb3	False
chrXII	837464	tfb3	False
chrXII	506087	tfb3	False
chrXII	646100	tfb3	False
chrXII	388556	tfb3	False
chrXII	826876	tfb3	False
chrXII	265302	tfb3	False
chrXII	826559	tfb3	False
chrXII	296235	tfb3	False
chrXII	341756	tfb3	False
chrXII	332344	tfb3	False
chrXII	388349	tfb3	False
chrXII	626361	tfb3	False
chrXII	124989	tfb3	False
chrXII	208694	tfb3	False
chrXII	573935	tfb3	False
chrXII	963696	tfb3	False
chrVII	310930	tfb3	False
chrVII	482943	tfb3	True
chrVII	345939	tfb3	True
chrVII	939704	tfb3	False
chrVII	345957	tfb3	True
chrVII	316768	tfb3	False
chrVII	23848	tfb3	False
chrVII	610455	tfb3	False
chrVII	823989	tfb3	False
chrVII	878303	tfb3	False
chrVII	1058784	tfb3	False
chrVII	398496	tfb3	False
chrVII	802167	tfb3	False
chrVII	974002	tfb3	False
chrVII	904855	tfb3	False
chrVII	475416	tfb3	False
chrVII	1000818	tfb3	False
chrVII	371553	tfb3	False
chrVII	107617	tfb3	False
chrVII	786973	tfb3	False
chrVII	856558	tfb3	False
chrVII	167771	tfb3	True
chrVII	1078599	tfb3	False
chrVII	452319	tfb3	False
chrVII	559173	tfb3	False
chrVII	226134	tfb3	False
chrVII	733430	tfb3	True
chrVII	289376	tfb3	False
chrVII	738397	tfb3	False
chrVII	1027206	tfb3	False
chrX	228519	tfb3	False
chrX	73752	tfb3	False
chrX	663717	tfb3	False
chrX	349391	tfb3	False
chrX	454761	tfb3	False
chrX	154755	tfb3	False
chrX	620556	tfb3	False
chrX	620575	tfb3	False
chrX	123019	tfb3	False
chrX	90737	tfb3	False
chrX	94971	tfb3	False
chrX	150855	tfb3	False
chrX	392241	tfb3	True
chrX	217341	tfb3	False
chrX	618139	tfb3	False
chrX	613209	tfb3	True
chrX	461729	tfb3	False
chrXIV	174636	tfb3	False
chrXIV	499587	tfb3	False
chrXIV	716060	tfb3	False
chrXIV	576657	tfb3	False
chrXIV	716095	tfb3	False
chrXIV	585539	tfb3	False
chrXIV	585555	tfb3	False
chrXIV	252029	tfb3	False
chrXIV	500896	tfb3	False
chrXIV	64619	tfb3	False
chrXIV	187569	tfb3	False
chrXIV	444338	tfb3	False
chrXIV	240274	tfb3	False
chrXIV	138431	tfb3	False
chrXIV	289302	tfb3	False
chrXIV	662665	tfb3	False
chrXIV	663738	tfb3	False
chrXIV	200469	tfb3	False
chrXIV	651775	tfb3	False
